"KOs","id","Description","cor","p.value","p.adjust","Z_score","type"
"Q03518","hsa04145","Phagosome",0.664715322519062,1.66574920634524e-05,4.18590443921187e-05,3.93349928306674,"Enriched"
"Q03518","hsa05169","Epstein-Barr virus infection",0.664715322519062,1.66574920634524e-05,4.18590443921187e-05,3.93349928306674,"Enriched"
"Q03518","hsa05170","Human immunodeficiency virus 1 infection",0.664715322519062,1.66574920634524e-05,4.18590443921187e-05,3.93349928306674,"Enriched"
"Q03518","hsa05168","Herpes simplex virus 1 infection",0.664715322519062,1.66574920634524e-05,4.18590443921187e-05,3.93349928306674,"Enriched"
"P68366","hsa05020","Prion disease",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa05132","Salmonella infection",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa05010","Alzheimer disease",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa04540","Gap junction",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa04145","Phagosome",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa05016","Huntington disease",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa05130","Pathogenic Escherichia coli infection",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa04210","Apoptosis",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa05012","Parkinson disease",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa05022","Pathways of neurodegeneration - multiple diseases",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa04530","Tight junction",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa04814","Motor proteins",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"P68366","hsa05014","Amyotrophic lateral sclerosis",-0.649943870907528,2.83772259213547e-05,6.73526055858128e-05,-3.81769334766818,"Depleted"
"Q13885","hsa05016","Huntington disease",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa04814","Motor proteins",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa05014","Amyotrophic lateral sclerosis",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa05012","Parkinson disease",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa05132","Salmonella infection",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa05130","Pathogenic Escherichia coli infection",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa05020","Prion disease",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa05022","Pathways of neurodegeneration - multiple diseases",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa04145","Phagosome",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa04540","Gap junction",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q13885","hsa05010","Alzheimer disease",0.0324971935453764,0.42992529158579,0.439902026821154,0.151217617124262,"Enriched"
"Q71U36","hsa04540","Gap junction",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05132","Salmonella infection",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa04814","Motor proteins",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05010","Alzheimer disease",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa04530","Tight junction",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05020","Prion disease",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05012","Parkinson disease",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05130","Pathogenic Escherichia coli infection",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05016","Huntington disease",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05022","Pathways of neurodegeneration - multiple diseases",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa04145","Phagosome",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa04210","Apoptosis",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"Q71U36","hsa05014","Amyotrophic lateral sclerosis",0.607106661234077,0.00011465258901438,0.000242277234789774,3.48915258502276,"Enriched"
"A6NHL2","hsa04814","Motor proteins",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa04530","Tight junction",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa04145","Phagosome",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05130","Pathogenic Escherichia coli infection",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05012","Parkinson disease",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05010","Alzheimer disease",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05014","Amyotrophic lateral sclerosis",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa04210","Apoptosis",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05020","Prion disease",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa04540","Gap junction",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05016","Huntington disease",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05132","Salmonella infection",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"A6NHL2","hsa05022","Pathways of neurodegeneration - multiple diseases",-0.901058548303618,1.0387037319838e-12,2.07595133724052e-11,-6.59855298275915,"Depleted"
"Q96NA2","hsa05132","Salmonella infection",0.655852451552142,2.30100963646647e-05,5.59171489498132e-05,3.86336808443995,"Enriched"
"Q96NA2","hsa04145","Phagosome",0.655852451552142,2.30100963646647e-05,5.59171489498132e-05,3.86336808443995,"Enriched"
"Q9BUF5","hsa04145","Phagosome",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05014","Amyotrophic lateral sclerosis",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05012","Parkinson disease",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05132","Salmonella infection",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05022","Pathways of neurodegeneration - multiple diseases",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa04540","Gap junction",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05010","Alzheimer disease",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05016","Huntington disease",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05130","Pathogenic Escherichia coli infection",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa04814","Motor proteins",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BUF5","hsa05020","Prion disease",0.632218128973686,5.18650643503339e-05,0.000116018242796223,3.68131240268649,"Enriched"
"Q9BQE3","hsa05014","Amyotrophic lateral sclerosis",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa05020","Prion disease",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa05130","Pathogenic Escherichia coli infection",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa04145","Phagosome",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa05012","Parkinson disease",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa04540","Gap junction",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa05016","Huntington disease",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa04210","Apoptosis",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa04814","Motor proteins",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa05022","Pathways of neurodegeneration - multiple diseases",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa04530","Tight junction",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa05132","Salmonella infection",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q9BQE3","hsa05010","Alzheimer disease",0.67210104832483,1.26216957591672e-05,3.23833189933762e-05,3.99473505589981,"Enriched"
"Q13011","hsa04146","Peroxisome",0.74004972573789,6.4661694807637e-07,2.32597198227303e-06,4.57990175411112,"Enriched"
"P30044","hsa04146","Peroxisome",0.2127089032061,0.121236981132287,0.144719667402398,1.05935236554629,"Enriched"
"Q06830","hsa04146","Peroxisome",0.927647161204381,1.13872967977505e-14,4.19857486241197e-13,7.15450192290942,"Enriched"
"Q06830","hsa05146","Amoebiasis",0.927647161204381,1.13872967977505e-14,4.19857486241197e-13,7.15450192290942,"Enriched"
"O43933","hsa04146","Peroxisome",-0.542112274143324,0.000675371257065736,0.00124614446353328,-3.02427607662682,"Depleted"
"P40855","hsa04146","Peroxisome",0.293951887069541,0.0512353125196142,0.0668701347715564,1.49951427000235,"Enriched"
"P28288","hsa04146","Peroxisome",-0.444620693507195,0.00539209291420893,0.00851624128289202,-2.38600579720109,"Depleted"
"P00441","hsa04146","Peroxisome",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P00441","hsa05012","Parkinson disease",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P00441","hsa05022","Pathways of neurodegeneration - multiple diseases",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P00441","hsa05020","Prion disease",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P00441","hsa05016","Huntington disease",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P00441","hsa04213","Longevity regulating pathway - multiple species",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P00441","hsa05014","Amyotrophic lateral sclerosis",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P00441","hsa05208","Chemical carcinogenesis - reactive oxygen species",0.834587016051712,1.45593504917837e-09,1.12401339446497e-08,5.59174200942846,"Enriched"
"P17676","hsa04668","TNF signaling pathway",-0.567223741882933,0.000355426374635002,0.000688789580568148,-3.19930798922172,"Depleted"
"P17676","hsa04657","IL-17 signaling pathway",-0.567223741882933,0.000355426374635002,0.000688789580568148,-3.19930798922172,"Depleted"
"P17676","hsa05202","Transcriptional misregulation in cancer",-0.567223741882933,0.000355426374635002,0.000688789580568148,-3.19930798922172,"Depleted"
"P17676","hsa05152","Tuberculosis",-0.567223741882933,0.000355426374635002,0.000688789580568148,-3.19930798922172,"Depleted"
"P17676","hsa04148","Efferocytosis",-0.567223741882933,0.000355426374635002,0.000688789580568148,-3.19930798922172,"Depleted"
"P40424","hsa05202","Transcriptional misregulation in cancer",-0.418032080606433,0.00863654899581972,0.0131313615553221,-2.22230466491526,"Depleted"
"P40424","hsa04927","Cortisol synthesis and secretion",-0.418032080606433,0.00863654899581972,0.0131313615553221,-2.22230466491526,"Depleted"
"P40424","hsa04148","Efferocytosis",-0.418032080606433,0.00863654899581972,0.0131313615553221,-2.22230466491526,"Depleted"
"P40424","hsa04934","Cushing syndrome",-0.418032080606433,0.00863654899581972,0.0131313615553221,-2.22230466491526,"Depleted"
"P61106","hsa04152","AMPK signaling pathway",0.00295429032230694,0.493598411923816,0.494523403091628,0.0137282238600527,"Enriched"
"P61106","hsa04148","Efferocytosis",0.00295429032230694,0.493598411923816,0.494523403091628,0.0137282238600527,"Enriched"
"P35613","hsa04148","Efferocytosis",0.313154774164536,0.0404758857169173,0.0539468255566392,1.60773307640409,"Enriched"
"P55055","hsa04148","Efferocytosis",-0.67653248380829,1.06463810141567e-05,2.77311641885191e-05,-4.03132905734982,"Depleted"
"P55055","hsa04931","Insulin resistance",-0.67653248380829,1.06463810141567e-05,2.77311641885191e-05,-4.03132905734982,"Depleted"
"P29466","hsa05135","Yersinia infection",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05014","Amyotrophic lateral sclerosis",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05134","Legionellosis",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05132","Salmonella infection",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05133","Pertussis",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa04217","Necroptosis",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa04623","Cytosolic DNA-sensing pathway",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa04625","C-type lectin receptor signaling pathway",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05164","Influenza A",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05130","Pathogenic Escherichia coli infection",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa04148","Efferocytosis",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05417","Lipid and atherosclerosis",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05131","Shigellosis",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa04613","Neutrophil extracellular trap formation",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa04621","NOD-like receptor signaling pathway",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P29466","hsa05171","Coronavirus disease",-0.131465919342659,0.236619957045259,0.262658592339106,-0.635170555543981,"Depleted"
"P55210","hsa04215","Apoptosis - multiple species",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05132","Salmonella infection",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa04623","Cytosolic DNA-sensing pathway",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05130","Pathogenic Escherichia coli infection",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05417","Lipid and atherosclerosis",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05134","Legionellosis",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05133","Pertussis",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05200","Pathways in cancer",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa04668","TNF signaling pathway",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa04210","Apoptosis",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05010","Alzheimer disease",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa05022","Pathways of neurodegeneration - multiple diseases",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa04148","Efferocytosis",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"P55210","hsa04932","Non-alcoholic fatty liver disease",-0.0310200483842229,0.433081304509775,0.442707633697014,-0.144107898921453,"Depleted"
"O14641","hsa04934","Cushing syndrome",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa05226","Gastric cancer",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa04330","Notch signaling pathway",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa05224","Breast cancer",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa04550","Signaling pathways regulating pluripotency of stem cells",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa04310","Wnt signaling pathway",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa05200","Pathways in cancer",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa04390","Hippo signaling pathway",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa04150","mTOR signaling pathway",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa04916","Melanogenesis",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa05165","Human papillomavirus infection",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa05225","Hepatocellular carcinoma",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa05010","Alzheimer disease",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"O14641","hsa05022","Pathways of neurodegeneration - multiple diseases",-0.564269451560626,0.000384325480576872,0.00073943323456018,-3.17879891484757,"Depleted"
"P23588","hsa04151","PI3K-Akt signaling pathway",0.895149967659004,2.38073232834264e-12,4.19028484293074e-11,6.49360621873595,"Enriched"
"P23588","hsa05205","Proteoglycans in cancer",0.895149967659004,2.38073232834264e-12,4.19028484293074e-11,6.49360621873595,"Enriched"
"P23588","hsa04150","mTOR signaling pathway",0.895149967659004,2.38073232834264e-12,4.19028484293074e-11,6.49360621873595,"Enriched"
"Q6R327","hsa04150","mTOR signaling pathway",-0.96162149991091,1.05968435896917e-18,1.88844583471297e-16,-8.12589066470191,"Depleted"
"Q9Y376","hsa04150","mTOR signaling pathway",-0.347129112871066,0.0257947010965288,0.035912739775343,-1.80022270837578,"Depleted"
"Q9Y376","hsa04152","AMPK signaling pathway",-0.347129112871066,0.0257947010965288,0.035912739775343,-1.80022270837578,"Depleted"
"P30622","hsa04150","mTOR signaling pathway",-0.623355258006765,6.91601412054725e-05,0.000151148658117429,-3.61332336348064,"Depleted"
"P08195","hsa04150","mTOR signaling pathway",0.228957499978788,0.103749403065337,0.125989834443625,1.14555417139683,"Enriched"
"P08195","hsa04216","Ferroptosis",0.228957499978788,0.103749403065337,0.125989834443625,1.14555417139683,"Enriched"
"Q01650","hsa05230","Central carbon metabolism in cancer",0.729709709609815,1.07498273801047e-06,3.64607547222107e-06,4.48497784986549,"Enriched"
"Q01650","hsa04150","mTOR signaling pathway",0.729709709609815,1.07498273801047e-06,3.64607547222107e-06,4.48497784986549,"Enriched"
"O43156","hsa04150","mTOR signaling pathway",0.322017645131457,0.0361399066169397,0.04868358444115,1.65775380480151,"Enriched"
"Q16543","hsa04151","PI3K-Akt signaling pathway",0.952758628943989,2.25395261361706e-17,1.89022653498827e-15,7.86218968520078,"Enriched"
"P12109","hsa05165","Human papillomavirus infection",0.257023258040704,0.0777917963639052,0.0973421629749626,1.29684557482323,"Enriched"
"P12109","hsa04512","ECM-receptor interaction",0.257023258040704,0.0777917963639052,0.0973421629749626,1.29684557482323,"Enriched"
"P12109","hsa04151","PI3K-Akt signaling pathway",0.257023258040704,0.0777917963639052,0.0973421629749626,1.29684557482323,"Enriched"
"P12109","hsa04510","Focal adhesion",0.257023258040704,0.0777917963639052,0.0973421629749626,1.29684557482323,"Enriched"
"Q53ET0","hsa04922","Glucagon signaling pathway",-0.366331999966061,0.0195970505572064,0.027873822824467,-1.9130031776834,"Depleted"
"Q53ET0","hsa04152","AMPK signaling pathway",-0.366331999966061,0.0195970505572064,0.027873822824467,-1.9130031776834,"Depleted"
"Q53ET0","hsa04151","PI3K-Akt signaling pathway",-0.366331999966061,0.0195970505572064,0.027873822824467,-1.9130031776834,"Depleted"
"Q53ET0","hsa05166","Human T-cell leukemia virus 1 infection",-0.366331999966061,0.0195970505572064,0.027873822824467,-1.9130031776834,"Depleted"
"Q53ET0","hsa04931","Insulin resistance",-0.366331999966061,0.0195970505572064,0.027873822824467,-1.9130031776834,"Depleted"
"P02751","hsa04510","Focal adhesion",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa04810","Regulation of actin cytoskeleton",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa05200","Pathways in cancer",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa05100","Bacterial invasion of epithelial cells",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa05146","Amoebiasis",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa05205","Proteoglycans in cancer",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa05165","Human papillomavirus infection",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa04512","ECM-receptor interaction",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa05222","Small cell lung cancer",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa04151","PI3K-Akt signaling pathway",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P02751","hsa05135","Yersinia infection",0.580518048333315,0.000247722541240165,0.000494174117949714,3.29382268785768,"Enriched"
"P23229","hsa05410","Hypertrophic cardiomyopathy",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa05414","Dilated cardiomyopathy",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa05145","Toxoplasmosis",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa05165","Human papillomavirus infection",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa04512","ECM-receptor interaction",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa04510","Focal adhesion",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa05222","Small cell lung cancer",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa05200","Pathways in cancer",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa04810","Regulation of actin cytoskeleton",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa04151","PI3K-Akt signaling pathway",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P23229","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",-0.853789903146707,2.61837405458819e-10,2.56852886042975e-09,-5.84267045995862,"Depleted"
"P26006","hsa05222","Small cell lung cancer",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa04512","ECM-receptor interaction",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa05165","Human papillomavirus infection",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa05410","Hypertrophic cardiomyopathy",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa04151","PI3K-Akt signaling pathway",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa05200","Pathways in cancer",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa04510","Focal adhesion",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa05414","Dilated cardiomyopathy",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P26006","hsa04810","Regulation of actin cytoskeleton",-0.831632725729405,1.85940499155945e-09,1.3927627230998e-08,-5.55440902094672,"Depleted"
"P16144","hsa04510","Focal adhesion",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
"P16144","hsa05410","Hypertrophic cardiomyopathy",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
